"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEP295NL",119.993702785053,0.716259655325486,0.238656866314412,3.00121117982782,0.0026890800154709,0.0387598648478944
"BAIAP2-AS1",927.993606140578,-0.684142389967739,0.213025887467992,-3.2115457801838,0.00132022933405983,0.0247825227379097
"MIR1250",12.1967866343279,0.927898852656668,0.295606860748647,3.13896250684674,0.00169547139669294,0.0290655476486827
"ZNF750",144.752513693324,0.733206660770273,0.23442830445383,3.1276370934751,0.00176217616255831,0.0298781982684176
"DLGAP1",3851.48979366523,-0.657053667950699,0.203534822683419,-3.22821254509696,0.00124566382570809,0.0238552057714805
"TMEM241",163.060037087556,-0.61316193508421,0.190886654832075,-3.2121781149322,0.00131732675655624,0.024752826509792
"RNF165",381.911259684802,-0.706926908384394,0.150664990645594,-4.69204494922965,2.70487678090907e-06,0.000494826361981217
"ELAC1",59.5658153534096,-0.615823401216248,0.183207547871207,-3.36134295978441,0.000775644497355865,0.0180940335484973
"LOC100505549",20.8277423552616,0.904472202108531,0.227221977374364,3.9805665480076,6.87512137652822e-05,0.00393086651985339
"NETO1",716.198119615947,-0.673748748534139,0.235239236120447,-2.86410022258858,0.00418195670715816,0.0492923673739574
"ADCYAP1",88.0905659096164,-1.97101730945188,0.314853716176212,-6.26010495727729,3.8471845394397e-10,1.34273191243664e-06
"CBX3P2",8.30390104263838,-1.13782641248548,0.33707659882403,-3.37557224813308,0.000736623484347114,0.0175140388109667
